ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,CITY,mean_lat,mean_long,HOUR,MIN,MONTH,YEAR,DAY,DATE,SPL,AC
4657,2016-12-02 14:17:14,0.31618699999999933,-0.3586949999999973,0.24747400000000042,-0.33980499999999836,0,-100.0,-100.0,23,17,47.4,2.0,19.5,72.5,14,17,12,2016,4,2,0,0
4658,2015-06-09 12:29:39,-0.17548299999999983,0.051966000000007284,-0.16780699999999982,0.06160799999999256,3,-100.0,-100.0,7,26,29.12,4.0,22.5,88.5,12,29,6,2015,1,9,0,1
4659,2015-01-22 14:44:38,0.10541300000000042,-0.040300000000002,0.11189299999999847,-0.21532799999999952,2,25.0,10.0,4,22,229.41,1.0,13.0,77.5,14,44,1,2015,3,22,1,0
4660,2016-09-17 14:46:55,0.3386640000000014,-0.34872500000000173,0.2741560000000014,-0.35222500000000423,2,29.0,18.0,31,34,569.24,2.0,19.5,72.5,14,46,9,2016,5,17,1,0
4661,2016-05-19 09:58:49,-0.015339999999998355,0.057795999999996184,-0.0022120000000001028,0.07602099999999723,0,-100.0,-100.0,11,7,19.85,4.0,22.5,88.5,9,58,5,2016,3,19,0,0
4662,2015-07-22 08:32:04,-0.11662799999999862,0.07315099999999575,-0.20729200000000247,0.07950699999999244,2,14.0,14.0,41,22,314.94,4.0,22.5,88.5,8,32,7,2015,2,22,1,0
4663,2016-01-13 05:19:00,-0.15604300000000038,-0.053859000000002766,-0.17688900000000274,-0.20289200000000562,6,-100.0,-100.0,11,16,305.79,5.0,28.5,77.0,5,19,1,2016,2,13,1,0
4664,2016-10-26 15:58:30,0.2045640000000013,-0.002831000000000472,0.16844500000000195,0.011164000000007945,5,-100.0,-100.0,18,13,68.15,3.0,25.5,83.0,15,58,10,2016,2,26,0,0
4665,2016-04-07 02:26:35,0.4142569999999992,-0.36478699999999264,0.33497099999999946,-0.3552320000000009,0,-100.0,-100.0,4,26,43.19,2.0,19.5,72.5,2,26,4,2016,3,7,0,0
4666,2016-07-18 10:07:10,0.16503099999999904,-0.016630000000006362,0.18373400000000117,0.026894999999996116,2,21.0,6.0,15,40,799.08,3.0,25.5,83.0,10,7,7,2016,0,18,1,0
4667,2015-01-27 23:59:39,0.18103200000000186,0.003943000000006691,0.11591199999999802,0.029588000000003944,0,-100.0,-100.0,25,25,52.63,3.0,25.5,83.0,23,59,1,2015,1,27,0,0
4668,2016-08-07 23:53:36,0.4866540000000015,-0.36438000000001125,0.25627899999999926,-0.3796870000000041,4,-100.0,-100.0,23,38,82.02,2.0,19.5,72.5,23,53,8,2016,6,7,0,1
4669,2015-04-19 10:22:00,0.4590840000000007,-0.3774870000000021,0.3048310000000001,-0.34591700000000003,3,-100.0,-100.0,58,32,45.74,2.0,19.5,72.5,10,22,4,2015,6,19,0,1
4670,2016-12-20 14:40:31,-100.0,-100.0,-100.0,-100.0,3,-100.0,-100.0,75,46,36.83,-100.0,-100.0,-100.0,14,40,12,2016,1,20,0,1
4671,2015-12-09 18:47:38,0.39695700000000045,-0.33789200000001074,0.2840299999999978,-0.3828850000000017,3,-100.0,-100.0,7,31,45.49,2.0,19.5,72.5,18,47,12,2015,2,9,0,1
4672,2015-01-03 00:44:47,0.22488500000000045,0.0269440000000003,0.11257099999999909,-0.018281000000001768,0,-100.0,-100.0,46,41,48.1,3.0,25.5,83.0,0,44,1,2015,5,3,0,0
4673,2015-01-07 14:35:30,0.30592800000000153,-0.33646800000001065,0.28788399999999825,-0.38193199999999194,5,-100.0,-100.0,12,37,76.99,2.0,19.5,72.5,14,35,1,2015,2,7,0,0
4674,2016-03-08 17:30:36,-0.020633000000000123,0.11992899999999906,-0.1970029999999987,0.054899000000006026,0,-100.0,-100.0,2,33,39.89,4.0,22.5,88.5,17,30,3,2016,1,8,0,0
4675,2015-11-17 05:04:16,-0.18521900000000002,0.07786299999999358,-0.000860999999996892,0.06896700000000067,2,13.0,17.0,33,32,438.19,4.0,22.5,88.5,5,4,11,2015,1,17,1,0
4676,2015-07-19 00:26:36,-100.0,-100.0,-100.0,-100.0,2,18.0,18.0,10,15,282.33,-100.0,-100.0,-100.0,0,26,7,2015,6,19,1,0
4677,2016-07-08 03:46:13,0.1469239999999985,0.0034430000000043037,0.17145100000000113,-0.008045999999993114,5,-100.0,-100.0,25,44,65.57,3.0,25.5,83.0,3,46,7,2016,4,8,0,0
4678,2015-07-25 08:26:40,-0.02121400000000051,-0.13580400000000736,-0.06509400000000021,-0.1386229999999955,0,-100.0,-100.0,26,18,31.99,1.0,13.0,77.5,8,26,7,2015,5,25,0,0
4679,2015-09-24 22:30:19,-0.14843699999999949,0.32747799999999927,-0.09091499999999897,0.2807069999999925,4,-100.0,-100.0,20,22,48.58,0.0,13.0,80.5,22,30,9,2015,3,24,0,1
4680,2015-10-16 13:41:58,-100.0,-100.0,-100.0,-100.0,5,-100.0,-100.0,68,38,77.37,-100.0,-100.0,-100.0,13,41,10,2015,4,16,0,0
4681,2016-11-15 05:21:40,-0.23411899999999974,-0.06591899999999384,-0.24117199999999883,-0.08720399999999984,2,18.0,8.0,10,22,498.34,5.0,28.5,77.0,5,21,11,2016,1,15,1,0
4682,2016-07-26 20:22:35,-0.12387699999999846,0.2749610000000047,-0.034497,0.357403000000005,2,21.0,12.0,44,31,313.38,0.0,13.0,80.5,20,22,7,2016,1,26,1,0
4683,2015-09-20 21:06:22,-0.06414299999999962,0.3451160000000044,-0.012399000000000271,0.2947199999999981,4,-100.0,-100.0,54,36,47.61,0.0,13.0,80.5,21,6,9,2015,6,20,0,1
4684,2016-04-05 14:04:54,0.05941200000000002,0.3615219999999937,0.021250000000000213,0.3665719999999908,6,-100.0,-100.0,5,6,39.14,0.0,13.0,80.5,14,4,4,2016,1,5,1,0
4685,2016-09-02 05:53:19,0.0636410000000005,-0.17325799999998992,0.14911600000000114,-0.014127000000001999,2,15.0,7.0,18,44,507.15,1.0,13.0,77.5,5,53,9,2016,4,2,1,0
4686,2015-06-20 22:12:35,0.05336199999999991,0.3563699999999983,0.118977000000001,0.2501800000000003,1,5.0,2.0,31,29,374.54,0.0,13.0,80.5,22,12,6,2015,5,20,1,1
4687,2015-01-05 02:18:26,-0.0286350000000013,-0.10191199999999867,-0.09564400000000006,0.020888999999996827,2,24.0,6.0,38,48,555.48,1.0,13.0,77.5,2,18,1,2015,0,5,1,0
4688,2015-04-17 16:44:42,0.46773100000000056,-0.3424499999999995,0.30649899999999874,-0.34161899999999434,2,8.0,13.0,0,26,423.4,2.0,19.5,72.5,16,44,4,2015,4,17,1,0
4689,2016-08-09 00:24:28,0.1630679999999991,0.02778899999999851,0.14935600000000093,-0.017987000000005082,5,-100.0,-100.0,46,25,73.03,3.0,25.5,83.0,0,24,8,2016,1,9,0,0
4690,2015-02-21 08:11:54,0.28303200000000217,-0.3408189999999962,0.40697799999999873,-0.33617900000000134,4,-100.0,-100.0,57,34,73.97,2.0,19.5,72.5,8,11,2,2015,5,21,0,1
4691,2015-04-11 02:57:01,0.21517300000000006,0.01353399999999283,0.17821400000000054,0.02525699999999631,0,-100.0,-100.0,55,42,50.59,3.0,25.5,83.0,2,57,4,2015,5,11,0,0
4692,2015-09-24 16:15:24,-0.18050999999999995,0.2408619999999928,-0.11946600000000096,0.31084200000000806,5,-100.0,-100.0,25,34,42.71,0.0,13.0,80.5,16,15,9,2015,3,24,0,0
4693,2016-01-05 17:12:16,-0.01821199999999834,0.05707099999999343,0.023310999999999638,0.06459499999999707,1,22.0,3.0,1,31,455.35,4.0,22.5,88.5,17,12,1,2016,1,5,1,1
4694,2016-07-12 11:53:18,0.31309399999999954,-0.38209000000000515,0.31946900000000156,-0.3595100000000002,1,23.0,3.0,3,12,235.92,2.0,19.5,72.5,11,53,7,2016,1,12,1,1
4695,2015-07-20 23:39:20,0.2796130000000012,-0.33687500000000625,0.3532340000000005,-0.3795459999999906,0,-100.0,-100.0,20,36,55.5,2.0,19.5,72.5,23,39,7,2015,0,20,0,0
4696,2015-01-05 06:48:18,-0.12615599999999993,-0.05620299999999645,-0.007376999999999967,-0.08718199999999854,2,10.0,0.0,31,36,409.86,1.0,13.0,77.5,6,48,1,2015,0,5,1,0
4697,2016-02-15 01:26:24,-0.08351000000000042,0.27712599999999554,-0.09924100000000102,0.3130699999999962,2,19.0,17.0,46,36,410.05,0.0,13.0,80.5,1,26,2,2016,0,15,1,0
4698,2015-11-16 05:16:03,-0.0501459999999998,-0.08651899999999557,-0.028324000000001348,-0.20274599999999054,4,-100.0,-100.0,28,37,50.56,1.0,13.0,77.5,5,16,11,2015,0,16,0,1
4699,2015-10-25 11:18:35,0.03463299999999947,0.018503000000009706,0.12107899999999994,-0.1889369999999957,0,-100.0,-100.0,71,38,36.67,1.0,13.0,77.5,11,18,10,2015,6,25,0,0
4700,2015-08-18 20:16:09,-0.09802700000000186,-0.20666999999998836,-0.06021199999999993,-0.07532299999999736,0,-100.0,-100.0,36,28,58.81,5.0,28.5,77.0,20,16,8,2015,1,18,0,0
4701,2016-12-01 14:03:48,0.04701499999999825,0.09322199999999725,-0.15951499999999896,0.11212500000000603,2,30.0,18.0,62,35,467.11,4.0,22.5,88.5,14,3,12,2016,3,1,1,0
4702,2015-09-17 15:42:18,0.16694299999999984,-0.0020549999999985857,0.18152000000000257,0.002739000000005376,5,-100.0,-100.0,7,5,41.11,3.0,25.5,83.0,15,42,9,2015,3,17,0,0
4703,2016-06-07 15:47:53,0.40462300000000084,-0.3714700000000022,0.32257900000000106,-0.3726470000000006,0,-100.0,-100.0,33,31,50.03,2.0,19.5,72.5,15,47,6,2016,1,7,0,0
4704,2016-12-27 15:05:20,0.07618200000000108,-0.1843640000000022,0.0834349999999997,-0.013581999999999539,0,-100.0,-100.0,45,26,27.11,1.0,13.0,77.5,15,5,12,2016,1,27,0,0
4705,2015-07-19 03:53:56,-0.1493789999999997,0.10700400000000343,0.000868000000000535,0.0599990000000048,3,-100.0,-100.0,27,27,29.83,4.0,22.5,88.5,3,53,7,2015,6,19,0,1
4706,2016-03-15 16:27:07,0.08064299999999847,-0.009501000000000204,-0.002252000000000365,-0.11525899999999467,2,20.0,10.0,22,37,398.5,1.0,13.0,77.5,16,27,3,2016,1,15,1,0
4707,2015-02-02 13:33:31,-0.05674199999999985,-0.2332760000000036,-0.17349000000000103,0.004760000000004538,2,7.0,19.0,65,43,917.73,5.0,28.5,77.0,13,33,2,2015,0,2,1,0
4708,2016-07-13 03:23:56,0.1350920000000002,-0.006193000000010329,0.23903900000000178,0.013283999999998741,6,-100.0,-100.0,44,27,581.13,3.0,25.5,83.0,3,23,7,2016,2,13,1,0
4709,2016-01-09 20:50:24,0.11251299999999986,-0.07833899999999971,-0.08753899999999959,-0.16481199999999774,2,22.0,14.0,37,29,323.56,1.0,13.0,77.5,20,50,1,2016,5,9,1,0
4710,2015-05-27 07:24:53,-0.07579799999999892,0.25204300000000046,-0.06701799999999913,0.26098299999999597,2,20.0,2.0,19,14,152.45,0.0,13.0,80.5,7,24,5,2015,2,27,1,0
4711,2015-11-11 11:37:25,0.3630040000000001,-0.37983100000001,0.4214020000000005,-0.35935500000000786,6,-100.0,-100.0,33,33,400.64,2.0,19.5,72.5,11,37,11,2015,2,11,1,0
4712,2015-11-18 05:15:27,0.029120999999999952,-0.1016130000000004,-0.13051499999999905,-0.003971999999990317,1,2.0,18.0,68,42,626.99,1.0,13.0,77.5,5,15,11,2015,2,18,1,1
4713,2016-07-22 04:30:44,0.45967800000000025,-0.34991099999999165,0.3448609999999981,-0.348787999999999,0,-100.0,-100.0,36,41,39.52,2.0,19.5,72.5,4,30,7,2016,4,22,0,0
4714,2016-01-27 06:32:36,-0.021710000000000562,0.24088100000000168,-0.1462480000000017,0.245285999999993,2,5.0,5.0,68,37,428.47,0.0,13.0,80.5,6,32,1,2016,2,27,1,0
4715,2015-09-04 09:36:38,-0.1312950000000015,0.26672099999998977,-0.06562599999999996,0.30304100000000744,3,-100.0,-100.0,46,46,34.86,0.0,13.0,80.5,9,36,9,2015,4,4,0,1
4716,2015-12-18 05:18:20,0.08496499999999862,-0.15692199999999445,0.030528999999999584,-0.09939399999998955,2,19.0,0.0,32,41,476.73,1.0,13.0,77.5,5,18,12,2015,4,18,1,0
4717,2015-10-02 15:22:59,0.23898900000000012,0.016753000000008456,0.23647899999999922,-0.016402999999996837,2,8.0,12.0,14,22,453.49,3.0,25.5,83.0,15,22,10,2015,4,2,1,0
4718,2016-04-16 09:20:49,-0.19680800000000076,-0.17586199999999508,-0.2608080000000008,-0.1825110000000052,3,-100.0,-100.0,10,28,50.31,5.0,28.5,77.0,9,20,4,2016,5,16,0,1
4719,2016-01-12 16:41:10,-0.099437,-0.11733900000000119,-0.06432000000000038,-0.07802900000000079,0,-100.0,-100.0,33,35,34.51,1.0,13.0,77.5,16,41,1,2016,1,12,0,0
4720,2015-03-04 00:41:15,-0.039502999999999844,0.06871200000000499,-0.09461800000000054,0.08449899999999388,1,26.0,10.0,6,14,224.95,4.0,22.5,88.5,0,41,3,2015,2,4,1,1
4721,2016-10-03 06:16:07,0.19667300000000054,-0.006575999999995474,0.12565000000000026,0.03752099999999814,6,-100.0,-100.0,23,16,301.21,3.0,25.5,83.0,6,16,10,2016,0,3,1,0
4722,2016-01-03 19:33:19,0.15504999999999924,0.01880200000000798,0.17457000000000278,0.03063799999999617,5,-100.0,-100.0,80,44,67.23,3.0,25.5,83.0,19,33,1,2016,6,3,0,0
4723,2016-03-05 13:00:24,0.0016009999999990754,0.26517700000000843,-0.06138400000000033,0.27440599999999904,5,-100.0,-100.0,62,37,46.34,0.0,13.0,80.5,13,0,3,2016,5,5,0,0
4724,2015-01-04 01:29:26,-0.09869899999999987,-0.12782199999999477,0.03745200000000004,-0.14554300000000353,5,-100.0,-100.0,37,24,36.16,1.0,13.0,77.5,1,29,1,2015,6,4,0,0
4725,2016-07-28 21:26:31,-0.2547039999999967,0.03809400000000096,-0.24466699999999975,-0.18056300000000647,6,-100.0,-100.0,53,35,733.04,5.0,28.5,77.0,21,26,7,2016,3,28,1,0
4726,2015-09-17 23:52:15,0.1426400000000001,-0.01745300000000327,0.2249350000000021,0.036860000000004334,5,-100.0,-100.0,30,36,94.0,3.0,25.5,83.0,23,52,9,2015,3,17,0,0
4727,2016-06-16 20:53:02,-100.0,-100.0,-100.0,-100.0,6,-100.0,-100.0,35,21,168.0,-100.0,-100.0,-100.0,20,53,6,2016,3,16,1,0
4728,2015-06-05 03:22:54,-0.0019299999999979889,0.058531999999999584,-0.15418200000000226,0.09923700000000224,5,-100.0,-100.0,76,44,39.26,4.0,22.5,88.5,3,22,6,2015,4,5,0,0
4729,2015-03-01 03:42:58,-0.24827100000000257,-0.1641079999999988,-0.2582780000000042,-0.17081999999999198,0,-100.0,-100.0,67,48,54.7,5.0,28.5,77.0,3,42,3,2015,6,1,0,0
4730,2016-08-22 20:05:33,0.15503,-0.023437999999998738,-100.0,-100.0,0,-100.0,-100.0,25,37,71.57,3.0,25.5,83.0,20,5,8,2016,0,22,0,0
4731,2016-01-19 15:46:53,-0.1322960000000002,0.0622680000000031,-0.15154000000000067,0.10302900000000648,6,-100.0,-100.0,10,16,127.8,4.0,22.5,88.5,15,46,1,2016,1,19,1,0
4732,2015-09-26 12:23:05,0.22229100000000201,0.001262999999994463,0.13861400000000046,0.03534100000000251,1,27.0,2.0,78,40,1057.39,3.0,25.5,83.0,12,23,9,2015,5,26,1,1
4733,2015-11-26 02:02:28,-0.028798999999999353,0.06685600000000136,-0.18373400000000117,0.08639699999999095,6,-100.0,-100.0,25,29,366.1,4.0,22.5,88.5,2,2,11,2015,3,26,1,0
4734,2016-06-23 06:27:53,0.12738399999999928,-0.08787800000000345,-0.08206500000000005,0.03135600000000238,0,-100.0,-100.0,12,30,31.01,1.0,13.0,77.5,6,27,6,2016,3,23,0,0
4735,2016-03-19 23:16:31,0.1280619999999999,-0.04924599999999657,0.09916300000000078,-0.1390609999999981,4,-100.0,-100.0,39,47,40.65,1.0,13.0,77.5,23,16,3,2016,5,19,0,1
4736,2015-06-25 23:59:11,0.059199000000001334,-0.019918999999987363,0.02211199999999991,-0.04744399999999871,4,-100.0,-100.0,37,24,39.22,1.0,13.0,77.5,23,59,6,2015,3,25,0,1
4737,2016-02-26 06:37:22,0.0597139999999996,-0.17544699999999125,-0.10613399999999906,-0.10219000000000733,1,24.0,19.0,41,31,460.3,1.0,13.0,77.5,6,37,2,2016,4,26,1,1
4738,2015-10-18 00:35:04,-0.18387399999999943,0.3593500000000063,-0.20168800000000076,0.33306800000001147,6,-100.0,-100.0,86,44,546.06,0.0,13.0,80.5,0,35,10,2015,6,18,1,0
4739,2016-09-07 18:41:25,0.2894299999999994,-0.341456000000008,0.25574399999999997,-0.33778999999999826,6,-100.0,-100.0,20,13,136.88,2.0,19.5,72.5,18,41,9,2016,2,7,1,0
4740,2015-12-26 21:15:44,0.19092999999999805,0.005665000000007581,0.13294400000000195,0.031068999999988023,4,-100.0,-100.0,3,47,80.08,3.0,25.5,83.0,21,15,12,2015,5,26,0,1
4741,2016-08-21 20:32:22,-0.11335400000000107,0.28470400000000495,-0.17324999999999946,0.32691300000000467,0,-100.0,-100.0,28,47,26.45,0.0,13.0,80.5,20,32,8,2016,6,21,0,0
4742,2016-08-08 15:45:36,-0.20973000000000042,-0.19013100000000804,-0.11098599999999692,-0.18855699999998876,5,-100.0,-100.0,28,32,87.11,5.0,28.5,77.0,15,45,8,2016,0,8,0,0
4743,2015-06-04 06:25:23,0.18773099999999943,0.030205000000009363,0.20838799999999935,0.009682999999995445,1,13.0,6.0,34,44,1202.05,3.0,25.5,83.0,6,25,6,2015,3,4,1,1
4744,2016-01-22 18:01:20,-0.14813999999999794,0.07522299999999404,-100.0,-100.0,0,-100.0,-100.0,0,38,43.89,4.0,22.5,88.5,18,1,1,2016,4,22,0,0
4745,2016-06-26 13:09:33,0.06632800000000039,-0.14743900000000565,-0.13042199999999937,-0.18110599999999977,4,-100.0,-100.0,53,47,40.06,1.0,13.0,77.5,13,9,6,2016,6,26,0,1
4746,2015-03-08 20:25:08,0.11462999999999823,0.036291000000005624,0.23965100000000206,0.025870999999995092,6,-100.0,-100.0,75,43,804.51,3.0,25.5,83.0,20,25,3,2015,6,8,1,0
4747,2016-07-16 11:57:21,0.056566000000000116,-0.0856679999999983,0.11930399999999963,0.04057199999999739,4,-100.0,-100.0,45,26,39.48,1.0,13.0,77.5,11,57,7,2016,5,16,0,1
4748,2015-06-20 15:52:38,0.2509799999999984,-0.36247900000000755,0.4468759999999996,-0.3553100000000029,5,-100.0,-100.0,1,36,72.55,2.0,19.5,72.5,15,52,6,2015,5,20,0,0
4749,2016-11-28 07:14:17,-0.05987899999999868,-0.06305999999999301,-0.15654899999999827,-0.0940259999999995,0,-100.0,-100.0,6,13,49.5,5.0,28.5,77.0,7,14,11,2016,0,28,0,0
4750,2015-07-10 08:36:21,-0.02397799999999961,0.27092700000000036,0.10487100000000105,0.35850500000000807,3,-100.0,-100.0,28,35,29.37,0.0,13.0,80.5,8,36,7,2015,4,10,0,1
4751,2016-10-23 19:51:01,0.061963999999999686,-0.09520200000000045,0.1553470000000008,-0.12245400000000473,3,-100.0,-100.0,1,15,16.99,1.0,13.0,77.5,19,51,10,2016,6,23,0,1
4752,2015-01-20 09:30:00,-0.032401000000000124,-0.20287199999999928,0.0238119999999995,-0.13254499999999325,2,17.0,3.0,33,36,386.14,1.0,13.0,77.5,9,30,1,2015,1,20,1,0
4753,2015-12-28 01:14:11,-0.04858600000000024,0.048861000000002264,-0.10109200000000129,0.056344999999993206,5,-100.0,-100.0,14,27,45.79,4.0,22.5,88.5,1,14,12,2015,0,28,0,0
4754,2016-06-19 12:19:57,-0.03834999999999944,-0.01998100000000136,-0.07747499999999974,-0.09893100000000743,3,-100.0,-100.0,46,31,28.07,1.0,13.0,77.5,12,19,6,2016,6,19,0,1
4755,2016-06-10 13:44:30,0.12139200000000017,0.013627999999997087,0.22472600000000043,0.003208000000000766,1,4.0,1.0,3,18,437.04,3.0,25.5,83.0,13,44,6,2016,4,10,1,1
4756,2015-09-14 11:00:50,-0.005707999999998492,0.08206700000000922,-0.07917600000000036,0.09077399999999614,1,21.0,6.0,18,13,195.1,4.0,22.5,88.5,11,0,9,2015,0,14,1,1
4757,2016-08-16 18:37:13,0.022658999999999097,-0.18188599999999155,-0.09060399999999902,-0.03242500000000348,3,-100.0,-100.0,32,36,32.11,1.0,13.0,77.5,18,37,8,2016,1,16,0,1
4758,2015-06-11 10:23:25,0.23820399999999964,0.03655700000000195,0.13650400000000218,-0.01759399999998834,0,-100.0,-100.0,37,22,73.67,3.0,25.5,83.0,10,23,6,2015,3,11,0,0
4759,2015-07-24 22:39:55,0.15399099999999954,-0.06981800000001215,0.02522100000000016,-0.01746199999999476,3,-100.0,-100.0,51,43,34.67,1.0,13.0,77.5,22,39,7,2015,4,24,0,1
4760,2015-11-17 13:57:35,-0.1213179999999987,0.25298100000000545,0.0889369999999996,0.2685290000000009,2,27.0,6.0,51,27,285.98,0.0,13.0,80.5,13,57,11,2015,1,17,1,0
4761,2015-06-17 08:57:00,0.3736239999999995,-0.37449900000000014,0.32346899999999934,-0.360352000000006,2,19.0,7.0,4,37,644.39,2.0,19.5,72.5,8,57,6,2015,2,17,1,0
4762,2015-07-21 10:10:37,0.0640199999999993,-0.11579399999999396,-0.04844499999999918,-0.19298200000000065,5,-100.0,-100.0,13,20,46.3,1.0,13.0,77.5,10,10,7,2015,1,21,0,0
4763,2015-03-23 16:03:40,-0.1398040000000016,0.2643939999999958,-0.2059540000000002,0.25771699999999953,3,-100.0,-100.0,24,37,31.94,0.0,13.0,80.5,16,3,3,2015,0,23,0,1
4764,2016-12-10 23:30:48,0.11418700000000115,0.012031000000007452,0.132791000000001,0.004516000000009512,2,12.0,18.0,16,21,486.03,3.0,25.5,83.0,23,30,12,2016,5,10,1,0
4765,2015-06-20 19:35:24,-0.1307880000000008,-0.09920799999999019,-0.057496000000000436,-0.055645999999995865,3,-100.0,-100.0,18,29,26.9,1.0,13.0,77.5,19,35,6,2015,5,20,0,1
4766,2016-08-03 20:28:00,-0.22603099999999898,-0.22680699999999376,-100.0,-100.0,1,18.0,3.0,81,43,1113.0,5.0,28.5,77.0,20,28,8,2016,2,3,1,1
4767,2016-06-21 05:20:35,-0.0471509999999995,0.2497460000000018,-0.08612399999999987,0.2699670000000083,4,-100.0,-100.0,15,13,35.74,0.0,13.0,80.5,5,20,6,2016,1,21,0,1
4768,2015-04-14 03:09:35,0.3078870000000009,-0.36692399999999736,0.35876099999999767,-0.36377099999999984,2,24.0,6.0,16,25,461.75,2.0,19.5,72.5,3,9,4,2015,1,14,1,0
4769,2015-04-08 00:01:43,-0.09924200000000027,-0.20294799999999213,0.09716199999999908,-0.09359800000000007,1,24.0,10.0,78,44,649.34,1.0,13.0,77.5,0,1,4,2015,2,8,1,1
4770,2016-02-11 23:49:10,0.1083369999999988,-0.14225299999999663,0.021577000000000623,-0.08346800000001053,4,-100.0,-100.0,45,32,46.01,1.0,13.0,77.5,23,49,2,2016,3,11,0,1
4771,2015-01-21 08:08:02,0.14349699999999999,0.0059180000000083055,0.11885499999999993,0.03407699999999636,4,-100.0,-100.0,37,41,73.97,3.0,25.5,83.0,8,8,1,2015,2,21,0,1
4772,2016-05-16 20:13:50,0.03601600000000005,0.33235899999999674,-0.04841799999999985,0.28237400000000434,3,-100.0,-100.0,19,17,17.47,0.0,13.0,80.5,20,13,5,2016,0,16,0,1
4773,2016-09-16 22:07:24,0.3774700000000024,-0.34487299999999266,0.4769359999999985,-0.37848900000000185,5,-100.0,-100.0,15,15,58.8,2.0,19.5,72.5,22,7,9,2016,4,16,0,0
4774,2015-12-03 13:39:01,-0.2137849999999979,0.016346999999996115,-0.10203699999999927,-0.0062860000000029,1,17.0,13.0,26,20,509.15,5.0,28.5,77.0,13,39,12,2015,3,3,1,1
4775,2015-12-26 20:33:57,0.43941400000000286,-0.36113399999999274,0.2772839999999981,-0.37629900000000305,3,-100.0,-100.0,23,31,45.48,2.0,19.5,72.5,20,33,12,2015,5,26,0,1
4776,2016-04-03 14:47:52,0.04805299999999946,0.24532299999999907,-0.06280100000000033,0.3463199999999915,0,-100.0,-100.0,86,47,25.73,0.0,13.0,80.5,14,47,4,2016,6,3,0,0
4777,2016-05-17 21:21:45,-0.08648999999999951,-0.20084799999999348,0.0655960000000011,-0.192537999999999,5,-100.0,-100.0,2,21,49.61,1.0,13.0,77.5,21,21,5,2016,1,17,0,0
4778,2016-08-10 07:57:20,0.03047199999999961,0.055977999999996086,0.0009859999999974889,0.04796699999999987,0,-100.0,-100.0,3,5,15.97,4.0,22.5,88.5,7,57,8,2016,2,10,0,0
4779,2015-03-17 13:45:33,0.12068500000000171,-0.023069999999989932,0.22385399999999933,-0.004797999999993863,0,-100.0,-100.0,30,40,48.95,3.0,25.5,83.0,13,45,3,2015,1,17,0,0
4780,2016-07-11 07:42:05,-0.006250000000001421,0.07248900000000447,-0.025926999999999367,0.10395400000000166,1,7.0,11.0,65,45,774.92,4.0,22.5,88.5,7,42,7,2016,0,11,1,1
4781,2016-01-26 19:18:30,0.12272799999999862,-0.013334000000000401,0.1297940000000004,0.004809999999991987,1,7.0,0.0,1,3,72.53,3.0,25.5,83.0,19,18,1,2016,1,26,1,1
4782,2016-05-08 18:12:05,0.425101999999999,-0.3843379999999996,0.4349039999999995,-0.3527699999999925,2,26.0,17.0,65,47,804.25,2.0,19.5,72.5,18,12,5,2016,6,8,1,0
4783,2015-08-20 08:50:18,-0.08301499999999962,0.05521999999999139,-0.043556999999999846,0.08721599999999796,0,-100.0,-100.0,11,29,36.05,4.0,22.5,88.5,8,50,8,2015,3,20,0,0
4784,2016-03-04 17:25:51,0.024920000000001608,0.10504199999999742,0.02141900000000163,0.11133399999999938,3,-100.0,-100.0,23,23,25.74,4.0,22.5,88.5,17,25,3,2016,4,4,0,1
4785,2016-06-20 18:53:32,0.26747100000000046,-0.3456379999999939,0.44607300000000194,-0.37240500000000054,6,-100.0,-100.0,5,26,315.95,2.0,19.5,72.5,18,53,6,2016,0,20,1,0
4786,2016-09-07 11:55:19,0.3367539999999991,-0.3692300000000017,0.4176490000000008,-0.3575230000000005,5,-100.0,-100.0,8,12,53.25,2.0,19.5,72.5,11,55,9,2016,2,7,0,0
4787,2015-06-19 04:37:49,0.4022260000000024,-0.36584599999999057,0.2886729999999993,-0.3561640000000068,2,20.0,1.0,82,42,814.04,2.0,19.5,72.5,4,37,6,2015,4,19,1,0
4788,2015-09-03 11:35:20,-0.17556000000000083,0.36026300000000333,-0.20411499999999982,0.2857790000000051,0,-100.0,-100.0,39,25,25.09,0.0,13.0,80.5,11,35,9,2015,3,3,0,0
4789,2016-04-13 12:24:27,0.18984999999999985,0.00494399999999473,0.20295499999999933,-0.015252000000003818,0,-100.0,-100.0,9,9,37.39,3.0,25.5,83.0,12,24,4,2016,2,13,0,0
4790,2016-06-15 03:24:08,-0.027008000000000365,0.28879899999999736,-0.10941400000000101,0.26167099999999266,3,-100.0,-100.0,57,40,30.73,0.0,13.0,80.5,3,24,6,2016,2,15,0,1
4791,2016-09-10 04:40:37,0.37671900000000136,-0.369844999999998,0.3656519999999972,-0.3552389999999974,1,17.0,6.0,28,28,632.69,2.0,19.5,72.5,4,40,9,2016,5,10,1,1
4792,2016-10-06 19:05:43,-0.1606219999999965,-0.05437899999999729,-0.17475800000000064,-0.19593000000000416,1,21.0,17.0,26,18,466.73,5.0,28.5,77.0,19,5,10,2016,3,6,1,1
